,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
96,0.3966249465942383,0.14116203016592838,0.013476324081420899,0.0021753435770034924,5,100,2,0.0,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
97,0.2822373390197754,0.039816814905670246,0.012104177474975586,0.0019078458650486133,5,100,2,0.01,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.01}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
98,0.11206092834472656,0.019740738357954344,0.014260482788085938,0.0017608495954736943,5,100,2,0.1,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
99,0.1088517189025879,0.018798315830974768,0.014217281341552734,0.0012959469863928958,5,100,2,0.5,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
100,0.24982399940490724,0.03842819307673565,0.012279558181762695,0.0026174831039610727,5,100,10,0.0,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
101,0.3003427505493164,0.06594289737345581,0.01254286766052246,0.0029085256121522633,5,100,10,0.01,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.01}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
102,0.12170333862304687,0.03449074058610367,0.013197040557861328,0.0030106235422690804,5,100,10,0.1,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
103,0.11534161567687988,0.014557221475179362,0.014119386672973633,0.0009429651865967703,5,100,10,0.5,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
104,0.30415873527526854,0.05166970675535804,0.011815786361694336,0.002897295679332697,5,100,100,0.0,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
105,0.2933072090148926,0.02913560027296964,0.011479568481445313,0.0018807659451705217,5,100,100,0.01,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.01}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
106,0.11046977043151855,0.01532122995221371,0.014502573013305663,0.0007843290229846963,5,100,100,0.1,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
